,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,region,Datetime,Easting,Northing
719,,,34,44.93151,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,28.47489,Dosso,2019-12-21,1001447.7066348705,-4062026.6601788206
720,,,34,44.72667,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,28.69501,Dosso,2019-12-22,1001447.7066348705,-4062026.6601788206
721,,,34,45.33525,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,29.22883,Dosso,2019-12-23,1001447.7066348705,-4062026.6601788206
722,,,34,45.58106,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,29.38731,Dosso,2019-12-24,1001447.7066348705,-4062026.6601788206
723,,,34,45.58106,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,29.38731,Dosso,2019-12-25,1001447.7066348705,-4062026.6601788206
724,,,34,46.09672000000001,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,30.673579999999998,Dosso,2019-12-26,1001447.7066348705,-4062026.6601788206
725,,,34,46.90554000000001,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,30.44745,Dosso,2019-12-27,1001447.7066348705,-4062026.6601788206
726,,,34,46.94983000000001,5.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,30.95613,Dosso,2019-12-28,1001447.7066348705,-4062026.6601788206
727,,,34,46.52875,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,31.66199000000001,Dosso,2019-12-29,1001447.7066348705,-4062026.6601788206
728,,,34,46.29402,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,31.69791,Dosso,2019-12-30,1001447.7066348705,-4062026.6601788206
729,100.0,203.311719629173,34,46.16064,3.0,13.195701407046212,3.542856740001413,0.2389113,104.643277810698,2446823,0.1909981999380012,0.0,0.0,31.93292000000001,Dosso,2019-12-31,1001447.7066348705,-4062026.6601788206
730,,,34,46.16064,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,31.93292000000001,Dosso,2020-01-01,1001447.7066348705,-4062026.6601788206
731,,,34,46.54345,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,32.30851,Dosso,2020-01-02,1001447.7066348705,-4062026.6601788206
732,,,34,46.16642,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,33.24855,Dosso,2020-01-03,1001447.7066348705,-4062026.6601788206
733,,,34,45.30703000000001,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,33.80048,Dosso,2020-01-04,1001447.7066348705,-4062026.6601788206
734,,,34,45.10457,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,33.9256,Dosso,2020-01-05,1001447.7066348705,-4062026.6601788206
735,,,34,44.82445,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.05494000000001,Dosso,2020-01-06,1001447.7066348705,-4062026.6601788206
736,,,34,44.96124,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.10853,Dosso,2020-01-07,1001447.7066348705,-4062026.6601788206
737,,,34,44.401,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.02062,Dosso,2020-01-08,1001447.7066348705,-4062026.6601788206
738,,,34,45.73335999999999,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.25943000000001,Dosso,2020-01-09,1001447.7066348705,-4062026.6601788206
739,100.0,131.6467174465,34,45.65295,3.0,13.195701407046212,3.542856740001413,0.2307824,104.2092661915915,2446823,,0.0,0.0,35.79606,Dosso,2020-01-10,1001447.7066348705,-4062026.6601788206
740,,,34,45.26126,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.51351,Dosso,2020-01-11,1001447.7066348705,-4062026.6601788206
741,,,34,45.45788,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.45055,Dosso,2020-01-12,1001447.7066348705,-4062026.6601788206
742,,,34,45.57749,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.5943,Dosso,2020-01-13,1001447.7066348705,-4062026.6601788206
743,,,34,45.41151,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.46832,Dosso,2020-01-14,1001447.7066348705,-4062026.6601788206
744,,,34,46.32959,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.51311,Dosso,2020-01-15,1001447.7066348705,-4062026.6601788206
745,,,34,46.25954,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.8855,Dosso,2020-01-16,1001447.7066348705,-4062026.6601788206
746,,,34,45.38401999999999,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,34.871990000000004,Dosso,2020-01-17,1001447.7066348705,-4062026.6601788206
747,,,34,46.70277,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.351,Dosso,2020-01-18,1001447.7066348705,-4062026.6601788206
748,,,34,45.88638,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.48109,Dosso,2020-01-19,1001447.7066348705,-4062026.6601788206
749,100.0,100.901436354631,34,46.36159,3.0,13.195701407046212,3.542856740001413,0.2226535,103.775254572485,2446823,,0.0,0.0,36.23405999999999,Dosso,2020-01-20,1001447.7066348705,-4062026.6601788206
750,,,34,46.38195,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.37859,Dosso,2020-01-21,1001447.7066348705,-4062026.6601788206
751,,,34,48.08382,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.34076,Dosso,2020-01-22,1001447.7066348705,-4062026.6601788206
752,,,34,48.66440999999999,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.36494000000001,Dosso,2020-01-23,1001447.7066348705,-4062026.6601788206
753,,,34,49.71175999999999,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.12606,Dosso,2020-01-24,1001447.7066348705,-4062026.6601788206
754,,,34,50.1764,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.73109,Dosso,2020-01-25,1001447.7066348705,-4062026.6601788206
755,,,34,50.1764,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.73109,Dosso,2020-01-26,1001447.7066348705,-4062026.6601788206
756,,,34,50.1764,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.73109,Dosso,2020-01-27,1001447.7066348705,-4062026.6601788206
757,,,34,50.48695,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.13167000000001,Dosso,2020-01-28,1001447.7066348705,-4062026.6601788206
758,,,34,50.18515,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,35.99688000000001,Dosso,2020-01-29,1001447.7066348705,-4062026.6601788206
759,,,34,50.60648,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.72698,Dosso,2020-01-30,1001447.7066348705,-4062026.6601788206
760,100.0,100.14,34,51.33156999999999,3.0,13.195701407046212,3.542856740001413,0.2087205,101.563490602294,2446823,0.2377916340615309,0.0,0.0,36.32852000000001,Dosso,2020-01-31,1001447.7066348705,-4062026.6601788206
761,,,34,51.8587,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.11234,Dosso,2020-02-01,1001447.7066348705,-4062026.6601788206
762,,,34,51.86935,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.51027,Dosso,2020-02-02,1001447.7066348705,-4062026.6601788206
763,,,34,52.18324000000001,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.19298,Dosso,2020-02-03,1001447.7066348705,-4062026.6601788206
764,,,34,52.43717,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.12871000000001,Dosso,2020-02-04,1001447.7066348705,-4062026.6601788206
765,,,34,52.01,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.93018,Dosso,2020-02-05,1001447.7066348705,-4062026.6601788206
766,,,34,52.44256000000001,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.61344,Dosso,2020-02-06,1001447.7066348705,-4062026.6601788206
767,,,34,52.53546000000002,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.61414,Dosso,2020-02-07,1001447.7066348705,-4062026.6601788206
768,,,34,52.14272,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.83207,Dosso,2020-02-08,1001447.7066348705,-4062026.6601788206
769,,,34,52.14272,3.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.83207,Dosso,2020-02-09,1001447.7066348705,-4062026.6601788206
770,100.0,100.0,34,53.03435,3.0,13.195701407046212,3.542856740001413,0.202705,100.76844889442,2446823,,0.0,0.0,37.29008,Dosso,2020-02-10,1001447.7066348705,-4062026.6601788206
771,,,34,52.88296999999999,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.46908,Dosso,2020-02-11,1001447.7066348705,-4062026.6601788206
772,,,34,52.75194000000001,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.86822,Dosso,2020-02-12,1001447.7066348705,-4062026.6601788206
773,,,34,53.0378,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.54205,Dosso,2020-02-13,1001447.7066348705,-4062026.6601788206
774,,,34,52.37515000000001,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.16483999999999,Dosso,2020-02-14,1001447.7066348705,-4062026.6601788206
775,,,34,52.713330000000006,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.92617,Dosso,2020-02-15,1001447.7066348705,-4062026.6601788206
776,,,34,52.99779,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.29958,Dosso,2020-02-16,1001447.7066348705,-4062026.6601788206
777,,,34,53.13544,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.54669000000001,Dosso,2020-02-17,1001447.7066348705,-4062026.6601788206
778,,,34,53.29851,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.18321,Dosso,2020-02-18,1001447.7066348705,-4062026.6601788206
779,,,34,54.34146,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,36.87805,Dosso,2020-02-19,1001447.7066348705,-4062026.6601788206
780,100.0,100.0,34,54.99014,0.0,13.195701407046212,3.542856740001413,0.1977786,100.523636251516,2446823,,0.0,0.0,37.12031999999999,Dosso,2020-02-20,1001447.7066348705,-4062026.6601788206
781,,,34,54.23960000000001,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.05912,Dosso,2020-02-21,1001447.7066348705,-4062026.6601788206
782,,,34,54.02411,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.66641,Dosso,2020-02-22,1001447.7066348705,-4062026.6601788206
783,,,34,53.64563,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.39671,Dosso,2020-02-23,1001447.7066348705,-4062026.6601788206
784,,,34,53.64563,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,38.39671,Dosso,2020-02-24,1001447.7066348705,-4062026.6601788206
785,,,34,54.18442,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.95041,Dosso,2020-02-25,1001447.7066348705,-4062026.6601788206
786,,,34,53.98177,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.61886,Dosso,2020-02-26,1001447.7066348705,-4062026.6601788206
787,,,34,53.49919000000001,0.0,13.195701407046212,3.542856740001413,,,2446823,,,0.0,37.8034,Dosso,2020-02-27,1001447.7066348705,-4062026.6601788206
