,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Area,Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Waterways,rCSI,region,Datetime,Easting,Northing
1308,,,8.956520087755024,15,10.586140350877196,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.444912280701764,East,2021-08-01,2225526.135485637,-5090283.821658097
1309,,,8.956520087755024,15,9.781031280547406,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.35706744868034,East,2021-08-02,2225526.135485637,-5090283.821658097
1310,,,8.956520087755024,15,9.781031280547406,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.35706744868034,East,2021-08-03,2225526.135485637,-5090283.821658097
1311,,,8.956520087755024,15,9.884422085145111,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.17982606937001,East,2021-08-04,2225526.135485637,-5090283.821658097
1312,,,8.956520087755024,15,9.336467727674648,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.824232979664067,East,2021-08-05,2225526.135485637,-5090283.821658097
1313,,,8.956520087755024,15,9.605235393022276,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.875080916351408,East,2021-08-06,2225526.135485637,-5090283.821658097
1314,,,8.956520087755024,15,9.719489352455447,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.77040525858321,East,2021-08-07,2225526.135485637,-5090283.821658097
1315,,,8.956520087755024,15,9.663509203572085,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.65844496081648,East,2021-08-08,2225526.135485637,-5090283.821658097
1316,,,8.956520087755024,15,9.663509203572085,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.65844496081648,East,2021-08-09,2225526.135485637,-5090283.821658097
1317,79.72789912643609,105.533777484709,8.956520087755024,15,10.317780337941622,0.0,3.797182888368887,14.22083036504301,0.8361976000000001,99.4541900662031,1108419,43.168,0.0,52.535199090334274,22.70236175115205,East,2021-08-10,2225526.135485637,-5090283.821658097
1318,,,8.956520087755024,15,10.317780337941622,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.70236175115205,East,2021-08-11,2225526.135485637,-5090283.821658097
1319,,,8.956520087755024,15,7.6909698996655615,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,23.421003344481644,East,2021-08-12,2225526.135485637,-5090283.821658097
1320,,,8.956520087755024,15,7.357364130434767,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.73525815217386,East,2021-08-13,2225526.135485637,-5090283.821658097
1321,,,8.956520087755024,15,7.437364130434767,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.73525815217386,East,2021-08-14,2225526.135485637,-5090283.821658097
1322,,,8.956520087755024,15,7.501104209799857,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.84361628709453,East,2021-08-15,2225526.135485637,-5090283.821658097
1323,,,8.956520087755024,15,7.501104209799857,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,22.84361628709453,East,2021-08-16,2225526.135485637,-5090283.821658097
1324,,,8.956520087755024,15,7.832369253385595,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.34232002851032,East,2021-08-17,2225526.135485637,-5090283.821658097
1325,,,8.956520087755024,15,8.145916305916309,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,27.66479076479077,East,2021-08-18,2225526.135485637,-5090283.821658097
1326,,,8.956520087755024,15,8.32510822510821,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,27.33398268398264,East,2021-08-19,2225526.135485637,-5090283.821658097
1327,91.2947306003611,106.800952357038,8.956520087755024,15,7.962087912087929,0.0,3.797182888368887,14.22083036504301,0.8392655000000001,99.7275972880847,1108419,56.44300000000001,0.0,52.535199090334274,27.399916749916805,East,2021-08-20,2225526.135485637,-5090283.821658097
1328,,,8.956520087755024,15,10.333138920780726,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.19052123995411,East,2021-08-21,2225526.135485637,-5090283.821658097
1329,,,8.956520087755024,15,13.312215843857633,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.798828932261767,East,2021-08-22,2225526.135485637,-5090283.821658097
