adm1_code,adm1_name,Datetime,fcs,rcsi,data_type,pewi_6,pewi_6_cubic_intp,pewi_8,pewi_8_cubic_intp,rainfall_value,rainfall_value_cubic_intp,rainfall_1_month_anomaly,rainfall_1_month_anomaly_cubic_intp,rainfall_3_months_anomaly,rainfall_3_months_anomaly_cubic_intp,ndvi_value,ndvi_value_cubic_intp,ndvi_anomaly,ndvi_anomaly_cubic_intp,n_conflicts_Battles_anomaly_30days_lagged14days,n_fatalities_Battles_anomaly_30days_lagged14days,n_conflicts_Battles_rolsum_90days,n_fatalities_Battles_rolsum_90days,n_conflicts_Violence_against_civilians_anomaly_30days_lagged14days,n_fatalities_Violence_against_civilians_anomaly_30days_lagged14days,n_conflicts_Violence_against_civilians_rolsum_90days,n_fatalities_Violence_against_civilians_rolsum_90days,n_conflicts_Explosions/Remote_violence_anomaly_30days_lagged14days,n_fatalities_Explosions/Remote_violence_anomaly_30days_lagged14days,n_conflicts_Explosions/Remote_violence_rolsum_90days,n_fatalities_Explosions/Remote_violence_rolsum_90days,food_inflation,food_inflation_cubic_intp,headline_inflation,headline_inflation_cubic_intp,currency_exchange,currency_exchange_cubic_intp,Ramadan,Ramadan_past90days,day_num,day_of_week,Area,Lat,Lon,Waterways,population,Easting,Northing,Longitude,Latitude,MPI,MPI_incidence,MPI_intensity,Muslim,Christian
65704,Gombe,2023-05-31,0.5348803117360955,0.1956346258431224,SURVEY 90 days,,-0.13618301259880408,,2.362763265322159,,69.7792252875002,,,,1.0585090267572377,,0.2937477460157891,,0.9779636203591995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,24.9335074029197,,22.526828464072484,460.6,460.6,0.0,30.0,35,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-06-07,0.5196883754727208,0.2010021948636036,SURVEY 90 days,,-0.1701188862297773,,2.3766216515312273,,61.80196423102774,,,,1.12537618653785,,0.31399985912314865,,0.9755297923235849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,25.04065083483595,,22.621087183493998,461.18,461.18,0.0,30.0,36,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-06-14,0.5211440708806709,0.1860182709357651,SURVEY 90 days,,-0.21306061072865795,,2.3563124235051514,,43.81999177721494,,,,1.1202745100711753,,0.33721147725499206,,0.9734022488079799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.217601643498096,,22.7645517998624,610.2,610.2,0.0,30.0,37,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-06-21,0.5069403599084528,0.1837083062681292,SURVEY 90 days,,-0.2658651457297077,,2.293482321398596,46.495,46.495,,,1.113268,1.113268,0.3622,0.3622,0.971439,0.971439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.484826805125703,,22.970682015381882,745.0,745.0,0.0,29.0,38,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-06-28,0.5040035888973374,0.1817106347303903,SURVEY 90 days,,-0.32730262621043177,,2.1940494220406346,,68.3391691360628,,,,1.136685726712173,,0.38821070226425036,,0.9693595989807944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.838694204183007,,23.236889913514347,752.95,752.95,0.0,22.0,39,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-07-05,0.4839207295526306,0.1656646743972475,SURVEY 90 days,,-0.39534790813435733,,2.0693705412180305,,60.94924422740325,,,,1.1238893541586956,,0.4142006389301851,,0.9654093914555127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.266387675162918,,23.55447190606293,772.0,772.0,0.0,15.0,40,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-07-12,0.4774511424536067,0.1692085965603046,SURVEY 90 days,,-0.46797428195514185,,1.9308132008965988,,37.166419791909995,,,,1.0601479479576914,,0.44026887387266106,,0.9607059787104392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.755072973719873,,23.91471236610707,775.0,775.0,0.0,8.0,41,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-07-19,0.5104164609519664,0.1941367223023941,SURVEY 90 days,,-0.5431550381264423,,1.789744923042152,,43.88834408368764,,,,1.0011085428657107,,0.4661546993141538,,0.9576951516828359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.291402447105526,,24.308492056058956,781.31,781.31,0.0,1.0,42,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-07-26,0.5317432608667987,0.1881653981880558,SURVEY 90 days,,-0.618863467101916,,1.6575332296205048,,60.28136219187639,,,,1.0085664992584067,,0.4883760087694761,,0.9553115188348279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.85340478580676,,24.719912340404356,787.92,787.92,0.0,0.0,43,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-08-02,0.5499710490144857,0.1894810017220148,SURVEY 90 days,,-0.69307285933522,,1.5455456425974705,,71.71601840167669,,,,1.034098199026833,,0.5067697080761708,,0.9528661250604644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.411953050697225,,25.127449259954332,777.0,777.0,0.0,0.0,44,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-08-09,0.5514849224961932,0.1906661014564091,SURVEY 90 days,,-0.7637565052800122,,1.4651496839388636,,78.75204992869915,,,,1.0142884440117688,,0.5227245598972726,,0.9505930884000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.93770370848071,,25.509408582269714,767.77,767.77,0.0,0.0,45,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-08-16,0.5540655268292383,0.195680922170485,SURVEY 90 days,,,,,,91.54258171132747,,,,1.003926493785413,,0.5358925115137201,,0.9495875374477827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.401335111887015,,25.84411258316883,784.39,784.39,0.0,0.0,46,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-08-23,0.5706942471022323,0.1939310289603004,SURVEY 90 days,,,,,,84.32755489460942,,,,0.9828935694205515,,0.5455683198922191,,0.9499578316204556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.784643714878026,,26.118269733291964,755.27,755.27,0.0,0.0,47,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-08-30,0.5856113391930196,0.2132629241580782,SURVEY 90 days,,,,,,49.677811025208555,,,,0.927247977704741,,0.5516132196740141,,0.9513063013873526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.098600044136862,,26.340594010558256,773.0,773.0,0.0,0.0,48,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-09-06,0.6011323380574128,0.2134402380018784,SURVEY 90 days,,,,,,43.530899222549394,,,,0.8958474141043377,,0.554866780059333,,0.9534600237094565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.35890200797285,,26.523365176511923,753.0,753.0,0.0,0.0,49,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-09-13,0.6174196186123007,0.2177222840821539,SURVEY 90 days,,,,,,58.21715229984144,,,,0.8958380776895071,,0.5553041013245441,,0.9560551522561724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.581247514695335,,26.67886299269718,746.18,746.18,0.0,0.0,50,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-09-20,0.6337776702454844,0.2260329728117737,SURVEY 90 days,,,,,,59.284837713335904,,,,0.8993184351278811,,0.5523373440706455,,0.9586005655068958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.78118533329132,,26.81911288326299,770.27,770.27,0.0,0.0,51,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-09-27,0.6314360147351769,0.2279755021557594,SURVEY 90 days,,,,,,39.630873008872996,,,,0.8848315580285191,,0.5454571608732297,,0.9606973147881366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.972799088045164,,26.953641661787216,777.6,777.6,0.0,0.0,52,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-10-04,0.6428938658514649,0.2332294609444084,SURVEY 90 days,,,,,,18.89004835138956,,,,0.8778679495552357,,0.5347533368382589,,0.9625690572709804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.169340802379867,,27.090557956531782,746.61,746.61,0.0,0.0,53,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-10-11,0.638076073605857,0.2333998107175461,SURVEY 90 days,,,,,9.2274,9.2274,,,0.8938849999999999,0.8938849999999999,0.5195,0.5195,0.964666,0.964666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,31.384052954801817,,27.237954118165273,759.49,759.49,0.0,0.0,54,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-10-18,0.628185594848681,0.2185445564470737,SURVEY 90 days,,,,,,4.320789252057746,,,,0.9148418027174128,,0.49874918463753853,,0.9671403802994609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,31.62985749949894,,27.40372730886033,774.44,774.44,0.0,0.0,55,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-10-25,0.6232304210083429,0.2221099179585458,SURVEY 90 days,,,,,,3.9284315509514642,,,,0.9239982400995373,,0.47549264368960503,,0.9690502328821893,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,31.909087216879794,,27.589326241219716,794.93,794.93,0.0,0.0,56,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-11-01,0.6191531557403607,0.2275658296309271,SURVEY 90 days,,,,,4.597,4.597,,,0.923785,0.923785,0.4506,0.4506,0.969952,0.969952,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,32.21131327097087,,27.788428234026032,787.0,787.0,0.0,0.0,57,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-11-08,0.6360483409820175,0.2146329777327837,SURVEY 90 days,,,,,,1.3395088430892963,,,,0.9240230587041735,,0.42317040576853443,,0.9700525982923207,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,32.52534706445125,,27.99424793703442,802.8,802.8,0.0,0.0,58,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-11-15,0.6537740645783201,0.2214349177783785,SURVEY 90 days,,,,,,-0.5398326710889845,,,,0.9063847593815905,,0.3955918929328653,,0.9695920200739907,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,32.84,32.84,28.2,28.2,843.08,843.08,0.0,0.0,59,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-11-22,0.6468312194823183,0.2237671260850366,SURVEY 90 days,,,,,,0.07108955080931308,,,,0.9049969896760865,,0.369741562853253,,0.969007239104405,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,33.1440834802962,,28.398899072677928,803.89,803.89,0.0,0.0,60,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-11-29,0.6491065812131478,0.2146610643017619,SURVEY 90 days,,,,,,0.056510056908661586,,,,0.9562991151723169,,0.3462921305768107,,0.9687276467334799,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,,33.42640890801894,,28.584159804823344,793.0,793.0,0.0,0.0,61,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-12-06,0.6433784358462247,0.210117716238275,SURVEY 90 days,,,,,,-0.0362273428460288,,,,0.9796598807710031,,0.32566026838959855,,0.968769096160813,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,,33.67578768584729,,28.748996846191393,801.0,801.0,0.0,0.0,62,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
65704,Gombe,2023-12-13,0.6417352234838247,0.2185649589425493,SURVEY 90 days,,,,,,0.00840934147142198,,,,0.9457444104860461,,0.3077310684690289,,0.969368180946344,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,,33.88103121646032,,28.886624846537213,802.0,802.0,0.0,0.0,63,Wed,1.438746636652039,10.383587852103902,11.19199513759299,11.760616653105526,3545037,1856209.3974614544,-4349017.80037025,11.19199513759299,10.383587852103902,0.38,86.2,44.0,80.0,15.0
2223,Jigawa,2022-10-05,0.3960606988274381,0.2218790429594345,SURVEY 90 days,,0.4694934126195535,,2.0737902908086348,,9.63330095723481,,1.6161406389934025,,1.3517141691909704,,0.4451859686748828,,1.0227215974310429,-1.0,-1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,23.5475946913299,,20.95135355733143,431.87,431.87,0.0,0.0,1,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-10-12,0.3777068374797442,0.2360076333651318,SURVEY 90 days,,0.5047928416715469,,2.1102602444073724,,2.009252650369007,,1.2929248424197404,,1.314993959103874,,0.42585833673459955,,1.0284538000739383,-1.0,-1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,23.663908612780887,,21.044981593377738,434.27,434.27,0.0,0.0,2,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-10-19,0.3852685888312414,0.2449193088984454,SURVEY 90 days,,0.5409075583543719,,2.143008069829133,,1.7858689889322348,,1.4694572470381675,,1.3873645180439478,,0.4044826915356349,,1.0361160550680601,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,23.799551027797,,21.154073390465538,435.98,435.98,0.0,0.0,3,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-10-26,0.3921089782824304,0.2712843119195829,SURVEY 90 days,,0.5708471941290857,,2.1704852576016265,,1.652181409508658,,1.3971175811210241,,1.5186277469735932,,0.38441931240931676,,1.044089903902902,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,23.939342123609723,,21.268848194840242,436.55,436.55,0.0,0.0,4,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-11-02,0.3878163044241152,0.2733235300269679,SURVEY 90 days,,0.5876213804567451,,2.1941706695157626,,0.21901747044845765,,1.134704194485788,,1.6429622491356708,,0.3657376637361256,,1.0516089009226828,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,24.057444258345484,,21.371676218616294,438.37,438.37,0.0,0.0,5,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-11-09,0.3969406559158394,0.2554192101363159,SURVEY 90 days,,0.5842397487984072,,2.2156348030396997,,-0.03150270392369789,,1.0870450840438397,,1.706967231951746,,0.34727214273293816,,1.0581657746500641,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,24.127697187680234,,21.44469009103646,439.79,439.79,0.0,0.0,6,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-11-16,0.4166424560728765,0.2492633936290194,SURVEY 90 days,,0.5537257985495219,,2.2364481556415985,,0.02358163335276181,,1.0426499774027476,,1.6873367882322738,,0.33018556627688234,,1.0623668834400575,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,24.123977730009255,,21.47004698696307,441.19,441.19,0.0,0.0,7,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-11-23,0.417574901085859,0.2427727015983663,SURVEY 90 days,,0.49614793977687377,,2.2581812247896154,,-0.005407583044451266,,0.9886466924504375,,1.7496844355360204,,0.31471932249888895,,1.0631036902253543,-1.0,-1.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,,24.038990565158848,,21.442373255989125,442.8,442.8,0.0,0.0,8,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-11-30,0.4312748926567792,0.2426840796135581,SURVEY 90 days,,0.4300605390923079,,2.2824045079519126,,-0.001216043287625386,,0.9976860890702733,,1.835261211788066,,0.3007447346496799,,1.0605084120621626,-1.0,-1.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,,23.914844977852017,,21.389014558565965,443.44,443.44,0.0,0.0,9,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-12-07,0.4273854919407585,0.2266264111630045,SURVEY 90 days,,0.37701343693642564,,2.3106885025966477,,0.0014309123030200625,,1.0024050631882655,,1.4880966322710676,,0.2886669665880694,,1.0563430805704421,-1.0,-1.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,,23.80165580019186,,21.342618408967404,444.31,444.31,0.0,0.0,10,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-12-14,0.4771261083024132,0.2349048680653722,SURVEY 90 days,,0.35855647374982863,,2.344603706191979,,-0.0004729384017351445,,0.9992060480962452,,1.3242400481619292,,0.2781465979709442,,1.0517402939745082,-1.0,-1.0,1.0,1.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,,23.749537864281493,,21.33583232146727,444.96,444.96,0.0,0.0,11,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-12-21,0.4610914161462011,0.2426779954999068,SURVEY 90 days,,0.3914845291732493,,2.3833992527675516,0.0,0.0,1.0,1.0,1.489906,1.489906,0.2691,0.2691,1.048029,1.048029,0.0,0.0,1.0,1.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,,23.79869481750333,,21.394778813221144,445.46,445.46,0.0,0.0,12,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2022-12-28,0.4724355087311878,0.2387712302953236,SURVEY 90 days,,0.46324821087415263,,2.411998454762544,,0.00013243579516346405,,1.0001823083056243,,1.305988658511611,,0.2619436318791249,,1.0468615198687055,0.0,0.0,1.0,1.0,1.0,-2.0,6.0,2.0,0.0,0.0,0.0,0.0,,23.9281654496811,,21.505312710835465,446.14,446.14,0.0,0.0,13,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2023-01-04,0.4815378188963743,0.2320229112140612,SURVEY 90 days,,0.550115163157349,,2.4098651217144433,,-8.524256314174762e-05,,0.999939511338905,,1.1054601968032425,,0.2563834081448267,,1.0487397957345537,0.0,0.0,0.0,0.0,-1.0,-2.0,6.0,2.0,0.0,0.0,0.0,0.0,,24.093678912499147,,21.637943014360815,448.51,448.51,0.0,0.0,14,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2023-01-11,0.4857858954230986,0.2047120365177352,SURVEY 90 days,,0.6283310166202412,,2.356452316107777,0.0,0.0,1.0,1.0,1.0835590000000002,1.0835590000000002,0.2521,0.2521,1.053132,1.053132,0.0,0.0,0.0,0.0,-1.0,-2.0,5.0,2.0,0.0,0.0,0.0,0.0,,24.250918472527353,,21.76314851552778,451.1,451.1,0.0,0.0,15,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2023-01-18,0.4974286384525625,0.1926858134075993,SURVEY 90 days,,0.6745774026729495,,2.2320912702958404,,0.0003098076998320429,,1.0000331665753814,,1.021597179946852,,0.24878049572330754,,1.0582670803852618,0.0,0.0,0.0,0.0,-1.0,-2.0,5.0,2.0,0.0,0.0,0.0,0.0,,24.35646290519263,,21.852011102109145,453.08,453.08,0.0,0.0,16,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2023-01-25,0.5171352742958824,0.1756924036064701,SURVEY 90 days,,0.6799401277235047,,2.046125347111069,,-0.0009737817618268289,,0.9999200554314845,,0.9858756003961249,,0.24540355723500287,,1.0611363360410273,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,24.396475945198016,,21.895537168160473,459.47,459.47,0.0,0.0,17,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
2223,Jigawa,2023-02-01,0.5269214439978741,0.1755997264857423,SURVEY 90 days,,0.6528642897973743,,1.8428620800866613,0.0,0.0,1.0,1.0,0.999808,0.999808,0.2415,0.2415,1.061621,1.061621,0.0,0.0,0.0,0.0,-3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,24.392775846553615,,21.90874526497279,460.02,460.02,0.0,0.0,18,Wed,1.9288728952615264,12.238420415697483,9.563558283105715,4.785209924933251,6366194,1665573.1812478136,-4147196.141358264,9.563558283105715,12.238420415697483,0.385,84.3,45.7,98.0,0.8
