,Datetime,region,population,FCS,rCSI,dataType,n_conflicts,n_fatalities,log_fatalities,rolling_sum_fatalities,rolling_sum_conflicts,log_rolling_sum_fatalities
0,2022-10-14,Abia,3802539,0.1939078073886947,0.126319808948705,SURVEY,0.0,0.0,0.0,,,
1,2022-10-15,Abia,3802539,0.1925907926256641,0.1266177677599099,SURVEY,1.0,1.0,0.6931471805599453,,,
2,2022-10-16,Abia,3802539,0.1949749890796649,0.1272468211371402,SURVEY,0.0,0.0,0.0,,,
3,2022-10-17,Abia,3802539,0.1958959526779344,0.1295647460814997,SURVEY,1.0,0.0,0.0,,,
4,2022-10-18,Abia,3802539,0.2001128719521351,0.1281117695308319,SURVEY,0.0,0.0,0.0,,,
5,2022-10-19,Abia,3802539,0.1981849495823711,0.1228089968308017,SURVEY,0.0,0.0,0.0,,,
6,2022-10-20,Abia,3802539,0.2019079883204353,0.1229207642577762,SURVEY,0.0,0.0,0.0,,,
7,2022-10-21,Abia,3802539,0.1997788845821173,0.1238987949893479,SURVEY,0.0,0.0,0.0,,,
8,2022-10-22,Abia,3802539,0.196491870300344,0.1229867727852363,SURVEY,1.0,0.0,0.0,,,
9,2022-10-23,Abia,3802539,0.2016868203061165,0.1252818182798388,SURVEY,0.0,0.0,0.0,,,
10,2022-10-24,Abia,3802539,0.202711924848108,0.1288678433015414,SURVEY,0.0,0.0,0.0,,,
11,2022-10-25,Abia,3802539,0.2059118920279318,0.1307129262842537,SURVEY,0.0,0.0,0.0,,,
12,2022-10-26,Abia,3802539,0.2066687547451847,0.1311139741104562,SURVEY,0.0,0.0,0.0,,,
13,2022-10-27,Abia,3802539,0.2011448140308357,0.1268197380750072,SURVEY,0.0,0.0,0.0,,,
14,2022-10-28,Abia,3802539,0.2014227861962757,0.1247229811449665,SURVEY,0.0,0.0,0.0,,,
15,2022-10-29,Abia,3802539,0.1998267473390805,0.1231708603120178,SURVEY,0.0,0.0,0.0,,,
16,2022-10-30,Abia,3802539,0.2041777875256506,0.1282798151445652,SURVEY,0.0,0.0,0.0,,,
17,2022-10-31,Abia,3802539,0.2023679441552078,0.1295978818363204,SURVEY,0.0,0.0,0.0,,,
18,2022-11-01,Abia,3802539,0.2036557678961346,0.1213368225809123,SURVEY,0.0,0.0,0.0,,,
19,2022-11-02,Abia,3802539,0.1999758582357735,0.1198328274871079,SURVEY,1.0,0.0,0.0,,,
20,2022-11-03,Abia,3802539,0.2044618082812563,0.1194617596295528,SURVEY,3.0,0.0,0.0,,,
21,2022-11-04,Abia,3802539,0.210825977064272,0.1219048640921237,SURVEY,4.0,1.0,0.6931471805599453,,,
22,2022-11-05,Abia,3802539,0.2112309696231912,0.1220897405654485,SURVEY,2.0,3.0,1.3862943611198906,,,
23,2022-11-06,Abia,3802539,0.2142279145591932,0.1202349272420348,SURVEY,0.0,0.0,0.0,,,
24,2022-11-07,Abia,3802539,0.2150247505679757,0.1252657763667907,SURVEY,0.0,0.0,0.0,,,
25,2022-11-08,Abia,3802539,0.215323761307905,0.1239829492873051,SURVEY,0.0,0.0,0.0,,,
26,2022-11-09,Abia,3802539,0.2131157629152521,0.1238469874996679,SURVEY,1.0,0.0,0.0,,,
27,2022-11-10,Abia,3802539,0.2120777722463859,0.1234259530277007,SURVEY,0.0,0.0,0.0,,,
28,2022-11-11,Abia,3802539,0.2182207730150828,0.1227187939426788,SURVEY,0.0,0.0,0.0,,,
29,2022-11-12,Abia,3802539,0.2147378370083778,0.1154778425678211,SURVEY,0.0,0.0,0.0,5.0,14.0,1.791759469228055
30,2022-11-13,Abia,3802539,0.2154399994319585,0.1122407949004599,SURVEY,0.0,0.0,0.0,5.0,14.0,1.791759469228055
31,2022-11-14,Abia,3802539,0.2127399613784368,0.1106389704352802,SURVEY,0.0,0.0,0.0,4.0,13.0,1.6094379124341003
32,2022-11-15,Abia,3802539,0.2181289922338732,0.1140937673486057,SURVEY,0.0,0.0,0.0,4.0,13.0,1.6094379124341003
33,2022-11-16,Abia,3802539,0.2197716221476849,0.1141639835909638,SURVEY,0.0,0.0,0.0,4.0,12.0,1.6094379124341003
34,2022-11-17,Abia,3802539,0.2185097904321297,0.1137369005288308,SURVEY,0.0,0.0,0.0,4.0,12.0,1.6094379124341003
35,2022-11-18,Abia,3802539,0.2197697380618581,0.1154838911579868,SURVEY,0.0,0.0,0.0,4.0,12.0,1.6094379124341003
36,2022-11-19,Abia,3802539,0.2222478191545175,0.1170578395119681,SURVEY,0.0,0.0,0.0,4.0,12.0,1.6094379124341003
37,2022-11-20,Abia,3802539,0.2220958154538323,0.1157289905507872,SURVEY,0.0,0.0,0.0,4.0,12.0,1.6094379124341003
38,2022-11-21,Abia,3802539,0.2234759459403309,0.1172108951413779,SURVEY,0.0,0.0,0.0,4.0,11.0,1.6094379124341003
39,2022-11-22,Abia,3802539,0.225722865695789,0.1114989221675307,SURVEY,0.0,0.0,0.0,4.0,11.0,1.6094379124341003
40,2022-11-23,Abia,3802539,0.2263608604671773,0.110023855113649,SURVEY,0.0,0.0,0.0,4.0,11.0,1.6094379124341003
41,2022-11-24,Abia,3802539,0.2227998187526807,0.109842923373041,SURVEY,0.0,0.0,0.0,4.0,11.0,1.6094379124341003
42,2022-11-25,Abia,3802539,0.2219338184302646,0.1085238047525613,SURVEY,0.0,0.0,0.0,4.0,11.0,1.6094379124341003
43,2022-11-26,Abia,3802539,0.2222117905957046,0.1125137704044587,SURVEY,1.0,0.0,0.0,4.0,12.0,1.6094379124341003
44,2022-11-27,Abia,3802539,0.2223188243434189,0.1153639712833977,SURVEY,1.0,0.0,0.0,4.0,13.0,1.6094379124341003
45,2022-11-28,Abia,3802539,0.2230428142880323,0.1145389961812357,SURVEY,0.0,0.0,0.0,4.0,13.0,1.6094379124341003
46,2022-11-29,Abia,3802539,0.2220179727282218,0.1165949908732034,SURVEY,0.0,0.0,0.0,4.0,13.0,1.6094379124341003
47,2022-11-30,Abia,3802539,0.2126939394967415,0.113013962512942,SURVEY,1.0,0.0,0.0,4.0,14.0,1.6094379124341003
48,2022-12-01,Abia,3802539,0.213334827072122,0.113074974378961,SURVEY,0.0,0.0,0.0,4.0,14.0,1.6094379124341003
49,2022-12-02,Abia,3802539,0.2141548055128428,0.114661808859817,SURVEY,0.0,0.0,0.0,4.0,13.0,1.6094379124341003
50,2022-12-03,Abia,3802539,0.2158278981491051,0.1119217975147657,SURVEY,0.0,0.0,0.0,4.0,10.0,1.6094379124341003
51,2022-12-04,Abia,3802539,0.2283947646559312,0.1192308612745326,SURVEY,0.0,0.0,0.0,3.0,6.0,1.3862943611198906
52,2022-12-05,Abia,3802539,0.2298658869770961,0.1156798128829185,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
53,2022-12-06,Abia,3802539,0.2322408790547578,0.1146357736238865,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
54,2022-12-07,Abia,3802539,0.2293488640090213,0.1102189878920373,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
55,2022-12-08,Abia,3802539,0.227704962394863,0.1108109607817303,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
56,2022-12-09,Abia,3802539,0.2293388706861389,0.1103239177823028,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
57,2022-12-10,Abia,3802539,0.2347189601474173,0.1142789068041116,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
58,2022-12-11,Abia,3802539,0.2352777972822895,0.1142218396708094,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
59,2022-12-12,Abia,3802539,0.2384877577849957,0.1144579976694519,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
60,2022-12-13,Abia,3802539,0.2428338013101246,0.1136398601039989,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
61,2022-12-14,Abia,3802539,0.2501788936287044,0.1184079900298195,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
62,2022-12-15,Abia,3802539,0.2501817864326967,0.1208119101474041,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
63,2022-12-16,Abia,3802539,0.2541788526034841,0.1196397985661685,SURVEY,1.0,0.0,0.0,0.0,4.0,0.0
64,2022-12-17,Abia,3802539,0.2485218429054902,0.1227708644145398,SURVEY,2.0,0.0,0.0,0.0,6.0,0.0
65,2022-12-18,Abia,3802539,0.2410208021535084,0.1139217770021556,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
66,2022-12-19,Abia,3802539,0.2420837761295808,0.1159078184339463,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
67,2022-12-20,Abia,3802539,0.2451427848603262,0.1175059611485904,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
68,2022-12-21,Abia,3802539,0.247325799945773,0.1228329282092833,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
69,2022-12-22,Abia,3802539,0.2468697888437173,0.124470781233276,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
70,2022-12-23,Abia,3802539,0.2581277930351273,0.1163848681104914,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
71,2022-12-24,Abia,3802539,0.2577548843023043,0.1157697527888602,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
72,2022-12-25,Abia,3802539,0.2561167682961306,0.1196279643680183,SURVEY,0.0,0.0,0.0,0.0,6.0,0.0
73,2022-12-26,Abia,3802539,0.2534509179261541,0.1200497877865289,SURVEY,0.0,0.0,0.0,0.0,5.0,0.0
74,2022-12-27,Abia,3802539,0.257202884704141,0.1264878545624383,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
75,2022-12-28,Abia,3802539,0.2560668016817184,0.1262658976015762,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
76,2022-12-29,Abia,3802539,0.2605758941591394,0.1285619950249031,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
77,2022-12-30,Abia,3802539,0.2617869271031803,0.1307168710169705,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
78,2022-12-31,Abia,3802539,0.2648419911012089,0.1346839572191107,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
79,2023-01-01,Abia,3802539,0.2665179765414635,0.1361879523129151,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
80,2023-01-02,Abia,3802539,0.2699927601005538,0.1376777463689392,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
81,2023-01-03,Abia,3802539,0.2715998442093559,0.1435009608053987,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
82,2023-01-04,Abia,3802539,0.2737889078849684,0.1510227771496886,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
83,2023-01-05,Abia,3802539,0.2744558306962795,0.1512449970927319,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
84,2023-01-06,Abia,3802539,0.2737168507673425,0.1499279823297013,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
85,2023-01-07,Abia,3802539,0.2759009177815139,0.147004935386593,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
86,2023-01-08,Abia,3802539,0.2704109017685288,0.1468518797571832,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
87,2023-01-09,Abia,3802539,0.2673187572829628,0.153448787770487,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
88,2023-01-10,Abia,3802539,0.2617127661281054,0.1540039431548236,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
89,2023-01-11,Abia,3802539,0.2631999303623184,0.1600759387346191,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
90,2023-01-12,Abia,3802539,0.2586469198606509,0.1620159582847145,SURVEY,1.0,0.0,0.0,0.0,4.0,0.0
91,2023-01-13,Abia,3802539,0.2604599190172671,0.1669558155748041,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
92,2023-01-14,Abia,3802539,0.2581927496338631,0.1708258613521123,SURVEY,0.0,0.0,0.0,0.0,4.0,0.0
93,2023-01-15,Abia,3802539,0.2607118559467766,0.1680698080940129,SURVEY,0.0,0.0,0.0,0.0,3.0,0.0
94,2023-01-16,Abia,3802539,0.258072829759274,0.1651788449770009,SURVEY,0.0,0.0,0.0,0.0,1.0,0.0
95,2023-01-17,Abia,3802539,0.2573409503492271,0.1697818220930804,SURVEY,1.0,3.0,1.3862943611198906,3.0,2.0,1.3862943611198906
96,2023-01-18,Abia,3802539,0.2579189851833209,0.1660419524954247,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
97,2023-01-19,Abia,3802539,0.2589238400973665,0.1664437892681705,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
98,2023-01-20,Abia,3802539,0.2615299935122296,0.1711559039894133,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
99,2023-01-21,Abia,3802539,0.2586208846247205,0.1710517630456913,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
100,2023-01-22,Abia,3802539,0.2568639006726821,0.1666028934877459,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
101,2023-01-23,Abia,3802539,0.2580738816879984,0.1646807567259665,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
102,2023-01-24,Abia,3802539,0.2570629781837872,0.1635438847570005,SURVEY,0.0,0.0,0.0,3.0,2.0,1.3862943611198906
103,2023-01-25,Abia,3802539,0.2606348021677095,0.1656819298894764,SURVEY,1.0,1.0,0.6931471805599453,4.0,3.0,1.6094379124341003
104,2023-01-26,Abia,3802539,0.2630019047799378,0.1652377529855709,SURVEY,1.0,0.0,0.0,4.0,4.0,1.6094379124341003
105,2023-01-27,Abia,3802539,0.2615157924744493,0.1688308785261637,SURVEY,1.0,0.0,0.0,4.0,5.0,1.6094379124341003
106,2023-01-28,Abia,3802539,0.2612188855919689,0.1660731504659469,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
107,2023-01-29,Abia,3802539,0.2718909654838517,0.1649918646462271,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
108,2023-01-30,Abia,3802539,0.2695078209585753,0.1667977632839531,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
109,2023-01-31,Abia,3802539,0.2750549041048625,0.164125864323811,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
110,2023-02-01,Abia,3802539,0.2759287938927122,0.1641019329453294,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
111,2023-02-02,Abia,3802539,0.2752539816159676,0.161772962749363,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
112,2023-02-03,Abia,3802539,0.278965975102425,0.1602408285621791,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
113,2023-02-04,Abia,3802539,0.2771748034668415,0.1661957970713778,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
114,2023-02-05,Abia,3802539,0.2790748497254071,0.1638849726459084,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
115,2023-02-06,Abia,3802539,0.2809649026610903,0.164064852457792,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
116,2023-02-07,Abia,3802539,0.2783519117095183,0.1654899528972615,SURVEY,1.0,0.0,0.0,4.0,6.0,1.6094379124341003
117,2023-02-08,Abia,3802539,0.2867549813427291,0.1641708342767819,SURVEY,0.0,0.0,0.0,4.0,6.0,1.6094379124341003
118,2023-02-09,Abia,3802539,0.2817517453469905,0.1628067457033313,SURVEY,0.0,0.0,0.0,4.0,6.0,1.6094379124341003
119,2023-02-10,Abia,3802539,0.2852749176274063,0.1617379861192745,SURVEY,0.0,0.0,0.0,4.0,6.0,1.6094379124341003
120,2023-02-11,Abia,3802539,0.2835639555570633,0.1631649274340118,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
121,2023-02-12,Abia,3802539,0.2860838508165202,0.1641158710009286,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
122,2023-02-13,Abia,3802539,0.2856899035092079,0.1635378361668348,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
123,2023-02-14,Abia,3802539,0.2829228049995016,0.1657639803299848,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
124,2023-02-15,Abia,3802539,0.2916359306242487,0.1632858992373253,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
125,2023-02-16,Abia,3802539,0.300351949052988,0.1686509987142801,SURVEY,0.0,0.0,0.0,1.0,4.0,0.6931471805599453
126,2023-02-17,Abia,3802539,0.3020957838959706,0.1661037533079871,SURVEY,2.0,7.0,2.0794415416798357,8.0,6.0,2.1972245773362196
127,2023-02-18,Abia,3802539,0.3046648568232962,0.1677868392671317,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
128,2023-02-19,Abia,3802539,0.3065259817190566,0.17132473854969,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
129,2023-02-20,Abia,3802539,0.3059019250032675,0.1673658047951645,SURVEY,1.0,0.0,0.0,8.0,7.0,2.1972245773362196
130,2023-02-21,Abia,3802539,0.3095628999465883,0.1705399997212389,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
131,2023-02-22,Abia,3802539,0.3109627540966707,0.1707077823527911,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
132,2023-02-23,Abia,3802539,0.3083839508286437,0.1765257371456282,SURVEY,1.0,0.0,0.0,8.0,8.0,2.1972245773362196
133,2023-02-24,Abia,3802539,0.3089109671196008,0.1728168994453442,SURVEY,0.0,0.0,0.0,7.0,7.0,2.0794415416798357
134,2023-02-25,Abia,3802539,0.3118647829778997,0.1713818056829923,SURVEY,1.0,2.0,1.0986122886681098,9.0,7.0,2.302585092994046
135,2023-02-26,Abia,3802539,0.3097677630656779,0.1756928725780327,SURVEY,0.0,0.0,0.0,9.0,6.0,2.302585092994046
136,2023-02-27,Abia,3802539,0.3144399044953911,0.1733368152174113,SURVEY,2.0,0.0,0.0,9.0,8.0,2.302585092994046
137,2023-02-28,Abia,3802539,0.3163199641081919,0.1755637483271046,SURVEY,0.0,0.0,0.0,9.0,8.0,2.302585092994046
138,2023-03-01,Abia,3802539,0.3184009421073656,0.1766769518997701,SURVEY,0.0,0.0,0.0,9.0,8.0,2.302585092994046
139,2023-03-02,Abia,3802539,0.3222838740115485,0.1766398714122327,SURVEY,1.0,0.0,0.0,9.0,9.0,2.302585092994046
140,2023-03-03,Abia,3802539,0.3207619961294282,0.1771087686411631,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
141,2023-03-04,Abia,3802539,0.3150718506766137,0.1712539963429697,SURVEY,1.0,0.0,0.0,9.0,10.0,2.302585092994046
142,2023-03-05,Abia,3802539,0.3115539380398202,0.1724187444231341,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
143,2023-03-06,Abia,3802539,0.3077117683737103,0.1818258800238472,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
144,2023-03-07,Abia,3802539,0.3076938855853944,0.181002745796953,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
145,2023-03-08,Abia,3802539,0.3043219280591205,0.1808928192452464,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
146,2023-03-09,Abia,3802539,0.296536866551533,0.1835778673144443,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
147,2023-03-10,Abia,3802539,0.2978068075041439,0.1798987466006266,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
148,2023-03-11,Abia,3802539,0.2975288353387039,0.1809788144184714,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
149,2023-03-12,Abia,3802539,0.2957579133310664,0.1847789069356027,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
150,2023-03-13,Abia,3802539,0.2909847867438046,0.1831268528738298,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
151,2023-03-14,Abia,3802539,0.2864007443447654,0.1817288395990152,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
152,2023-03-15,Abia,3802539,0.2840959685094617,0.1830989767626314,SURVEY,0.0,0.0,0.0,9.0,9.0,2.302585092994046
153,2023-03-16,Abia,3802539,0.2868209898701894,0.1895809615627874,SURVEY,1.0,0.0,0.0,9.0,10.0,2.302585092994046
154,2023-03-17,Abia,3802539,0.2855918111556515,0.1865148523131518,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
155,2023-03-18,Abia,3802539,0.287789816225422,0.1867778344942681,SURVEY,0.0,0.0,0.0,9.0,10.0,2.302585092994046
156,2023-03-19,Abia,3802539,0.286044929453715,0.1842658287002447,SURVEY,0.0,0.0,0.0,2.0,8.0,1.0986122886681098
157,2023-03-20,Abia,3802539,0.2866729309022208,0.1858747536843146,SURVEY,0.0,0.0,0.0,2.0,8.0,1.0986122886681098
158,2023-03-21,Abia,3802539,0.2871339386657177,0.1821538188036993,SURVEY,1.0,0.0,0.0,2.0,9.0,1.0986122886681098
159,2023-03-22,Abia,3802539,0.2843247630070329,0.1820007631742896,SURVEY,0.0,0.0,0.0,2.0,8.0,1.0986122886681098
160,2023-03-23,Abia,3802539,0.2789927992848988,0.1788718011833672,SURVEY,0.0,0.0,0.0,2.0,8.0,1.0986122886681098
161,2023-03-24,Abia,3802539,0.27743594477269,0.1793948727416076,SURVEY,0.0,0.0,0.0,2.0,8.0,1.0986122886681098
162,2023-03-25,Abia,3802539,0.2828118265190705,0.1781007374283341,SURVEY,1.0,1.0,0.6931471805599453,3.0,8.0,1.3862943611198906
163,2023-03-26,Abia,3802539,0.2871197376279375,0.1821859026297955,SURVEY,0.0,0.0,0.0,3.0,8.0,1.3862943611198906
164,2023-03-27,Abia,3802539,0.2861098860524508,0.1786569447413951,SURVEY,1.0,0.0,0.0,1.0,8.0,0.6931471805599453
165,2023-03-28,Abia,3802539,0.2885287961543589,0.1775568902777854,SURVEY,0.0,0.0,0.0,1.0,8.0,0.6931471805599453
166,2023-03-29,Abia,3802539,0.2877979686730366,0.1780689165844189,SURVEY,0.0,0.0,0.0,1.0,6.0,0.6931471805599453
167,2023-03-30,Abia,3802539,0.2910699929704862,0.1764857638540985,SURVEY,0.0,0.0,0.0,1.0,6.0,0.6931471805599453
168,2023-03-31,Abia,3802539,0.3009089453125924,0.1767929270416424,SURVEY,1.0,5.0,1.791759469228055,6.0,7.0,1.9459101490553132
169,2023-04-01,Abia,3802539,0.2998499160692369,0.1769859559625818,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
170,2023-04-02,Abia,3802539,0.3018698822023916,0.1740229357279439,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
171,2023-04-03,Abia,3802539,0.3038109536812114,0.1719798271628509,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
172,2023-04-04,Abia,3802539,0.3083957850267939,0.1699627538336885,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
173,2023-04-05,Abia,3802539,0.3070319594355245,0.1663898779210417,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
174,2023-04-06,Abia,3802539,0.3116317807654307,0.1709568264783083,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
175,2023-04-07,Abia,3802539,0.3135518136697612,0.1739119572475127,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
176,2023-04-08,Abia,3802539,0.3141127546620823,0.1747729609084877,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
177,2023-04-09,Abia,3802539,0.3164438287154977,0.16964980503816,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
178,2023-04-10,Abia,3802539,0.3162918250148124,0.1693329115099148,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
179,2023-04-11,Abia,3802539,0.3139838933933353,0.1643388798905152,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
180,2023-04-12,Abia,3802539,0.3221258217206976,0.1594847547914696,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
181,2023-04-13,Abia,3802539,0.3192737799664908,0.153278002630764,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
182,2023-04-14,Abia,3802539,0.3194807469430293,0.1539489798789703,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
183,2023-04-15,Abia,3802539,0.3172088438803652,0.1558498150840793,SURVEY,0.0,0.0,0.0,6.0,4.0,1.9459101490553132
184,2023-04-16,Abia,3802539,0.3185169172492379,0.1615257594991136,SURVEY,0.0,0.0,0.0,6.0,4.0,1.9459101490553132
185,2023-04-17,Abia,3802539,0.3183399302413466,0.1585819369636971,SURVEY,0.0,0.0,0.0,6.0,4.0,1.9459101490553132
186,2023-04-18,Abia,3802539,0.3175449351078319,0.1594779172547605,SURVEY,0.0,0.0,0.0,6.0,4.0,1.9459101490553132
187,2023-04-19,Abia,3802539,0.3169829421867862,0.1617108989546195,SURVEY,0.0,0.0,0.0,6.0,4.0,1.9459101490553132
188,2023-04-20,Abia,3802539,0.316421738212284,0.1586889707114115,SURVEY,0.0,0.0,0.0,6.0,3.0,1.9459101490553132
189,2023-04-21,Abia,3802539,0.3132788381657624,0.1543087395027375,SURVEY,0.0,0.0,0.0,6.0,3.0,1.9459101490553132
190,2023-04-22,Abia,3802539,0.3149637650001748,0.1539208407855908,SURVEY,0.0,0.0,0.0,6.0,3.0,1.9459101490553132
191,2023-04-23,Abia,3802539,0.3135728522442504,0.1558108937212741,SURVEY,0.0,0.0,0.0,6.0,3.0,1.9459101490553132
192,2023-04-24,Abia,3802539,0.3182018645962605,0.1557588232494131,SURVEY,0.0,0.0,0.0,5.0,2.0,1.791759469228055
193,2023-04-25,Abia,3802539,0.3176519688555462,0.1522829877615982,SURVEY,0.0,0.0,0.0,5.0,2.0,1.791759469228055
194,2023-04-26,Abia,3802539,0.3140267594888573,0.1523429476988927,SURVEY,0.0,0.0,0.0,5.0,1.0,1.791759469228055
195,2023-04-27,Abia,3802539,0.318383848265593,0.1497667742526769,SURVEY,0.0,0.0,0.0,5.0,1.0,1.791759469228055
196,2023-04-28,Abia,3802539,0.3224448191063918,0.1513817478269125,SURVEY,0.0,0.0,0.0,5.0,1.0,1.791759469228055
197,2023-04-29,Abia,3802539,0.3132228229611846,0.1549178062342029,SURVEY,0.0,0.0,0.0,5.0,1.0,1.791759469228055
198,2023-04-30,Abia,3802539,0.3133629924637196,0.1537099290763355,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
199,2023-05-01,Abia,3802539,0.3137479983768739,0.1620619801664098,SURVEY,0.0,0.0,0.0,0.0,0.0,0.0
200,2023-05-02,Abia,3802539,0.3144028240078537,0.1674638971487208,SURVEY,2.0,4.0,1.6094379124341003,4.0,2.0,1.6094379124341003
201,2023-05-03,Abia,3802539,0.3081727761372073,0.1706028524625256,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
202,2023-05-04,Abia,3802539,0.306431834098217,0.1748629008144295,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
203,2023-05-05,Abia,3802539,0.3055647818470763,0.1756907687205838,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
204,2023-05-06,Abia,3802539,0.3029289114457472,0.1749659898294271,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
205,2023-05-07,Abia,3802539,0.2996689843286288,0.1732158434140978,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
206,2023-05-08,Abia,3802539,0.3029778261314348,0.1731038130049422,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
207,2023-05-09,Abia,3802539,0.2937608266476688,0.1784439291746909,SURVEY,0.0,0.0,0.0,4.0,2.0,1.6094379124341003
